travel.time.sum,travel.time.mean,trips,cong,party,ideology,winpct,seniority,chairman,committee,party.leader,state.district,extreme,fourteenth,thirteenth,twelfth,eleventh,democrat,house.majority
12,3,4,114,200,0.279,55.4379525,22,0,0,0,AK1,0.6440046,1,0,0,0,0,1
21,3,7,113,200,0.511,69.246682,21,0,0,0,AK1,0.8760046,0,1,0,0,0,1
42,7,6,112,200,0.492,69.2052304,20,0,0,0,AK1,0.8570046,0,0,1,0,0,1
8,2.666666667,3,111,200,0.472,50.14,19,0,0,0,AK1,0.8370046,0,0,0,1,0,0
0,0,0,110,200,0.452,56.57,18,0,1,0,AK1,0.8170046,0,0,0,0,0,0
64,4.571428571,14,114,200,0.535,68.2456787,2,0,0,0,AL1,0.9000046,1,0,0,0,0,1
27,3.857142857,7,111,200,0.5,100,4,0,0,0,AL1,0.8650046,0,0,0,1,0,0
24,4,6,112,200,0.476,100,5,1,0,0,AL1,0.8410046,0,0,1,0,0,1
17,3.4,5,113,200,0.681,70.656734,1,0,0,0,AL1,1.0460046,0,1,0,0,0,1
0,0,0,110,200,0.523,68.1,3,0,0,0,AL1,0.8880046,0,0,0,0,0,0
20,10,2,113,200,0.435,63.6846473,2,0,0,0,AL2,0.8000046,0,1,0,0,0,0
15,7.5,2,114,200,0.36,67.405465,3,0,0,0,AL2,0.7250046,1,0,0,0,0,1
5,2.5,2,110,200,0.523,69.47,8,0,0,0,AL2,0.8880046,0,0,0,0,0,1
9,9,1,111,100,0.062,50.23,1,0,0,0,AL2,0.5826525,0,0,0,1,1,1
0,0,0,112,200,0.435,51.1173248,1,0,0,0,AL2,0.8000046,0,0,1,0,0,1
69,3.833333333,18,113,200,0.472,64.1245019,7,0,0,0,AL3,0.8370046,0,1,0,0,0,1
55,4.230769231,13,112,200,0.47,59.484169,6,0,0,0,AL3,0.8350046,0,0,1,0,0,1
13,3.25,4,114,200,0.333,66.2245642,7,0,0,0,AL3,0.6980046,1,0,0,0,0,1
1,1,1,111,200,0.468,54,5,0,0,0,AL3,0.8330046,0,0,0,1,0,0
0,0,0,110,200,0.466,59.44,4,0,0,0,AL3,0.8310046,0,0,0,0,0,0
58,4.833333333,12,113,200,0.454,74.0132429,9,0,0,0,AL4,0.8190046,0,1,0,0,0,1
29,4.833333333,6,112,200,0.457,100,8,0,0,0,AL4,0.8220046,0,0,1,0,0,1
21,5.25,4,110,200,0.464,70.18,6,0,0,0,AL4,0.8290046,0,0,0,0,0,0
18,6,3,114,200,0.358,100,10,0,0,0,AL4,0.7230046,1,0,0,0,0,1
0,0,0,111,200,0.461,74.76,7,0,0,0,AL4,0.8260046,0,0,0,1,0,0
40,4,10,114,200,0.593,100,3,0,0,0,AL5,0.9580046,1,0,0,0,0,1
26,5.2,5,112,200,0.827,57.9310192,1,0,0,0,AL5,1.1920046,0,0,1,0,0,1
21,4.2,5,113,200,0.827,65.0392475,2,0,0,0,AL5,1.1920046,0,1,0,0,0,1
13,4.333333333,3,111,200,0.543,51.52,1,0,0,0,AL5,0.9080046,0,0,0,1,0,0
0,0,0,110,100,-0.091,100,9,0,0,0,AL5,0.7356525,0,0,0,0,1,1
61,3.588235294,17,112,200,0.567,100,10,1,0,0,AL6,0.9320046,0,0,1,0,0,1
61,4.357142857,14,113,200,0.575,71.355034,11,0,0,0,AL6,0.9400046,0,1,0,0,0,1
35,3.888888889,9,114,200,0.788,80.8412612,1,0,0,0,AL6,1.1530046,1,0,0,0,0,1
32,4,8,110,200,0.551,100,8,0,1,0,AL6,0.9160046,0,0,0,0,0,0
34,4.25,8,111,200,0.559,100,9,0,1,0,AL6,0.9240046,0,0,0,1,0,0
6,2,3,111,100,-0.227,100,4,0,0,0,AL7,0.8716525,0,0,0,1,1,1
7,3.5,2,110,100,-0.227,100,3,0,0,0,AL7,0.8716525,0,0,0,0,1,1
5,2.5,2,113,100,-0.321,75.8406429,2,0,0,0,AL7,0.9656525,0,1,0,0,1,0
3,3,1,114,100,-0.407,100,3,0,0,0,AL7,1.0516525,1,0,0,0,1,0
9,9,1,112,100,-0.321,72.4606939,1,0,0,0,AL7,0.9656525,0,0,1,0,1,0
32,3.555555556,9,114,200,0.355,66.1390348,3,0,0,0,AR1,0.7200046,1,0,0,0,0,1
11,2.75,4,113,200,0.477,59.1073023,2,0,0,0,AR1,0.8420046,0,1,0,0,0,1
13,4.333333333,3,110,100,-0.309,69.26,6,0,0,0,AR1,0.9536525,0,0,0,0,1,1
4,2,2,112,200,0.477,54.4109953,1,0,0,0,AR1,0.8420046,0,0,1,0,0,1
0,0,0,111,100,-0.322,100,7,0,0,0,AR1,0.9666525,0,0,0,1,1,1
36,7.2,5,111,100,-0.221,76.54,7,0,0,0,AR2,0.8656525,0,0,0,1,1,1
12,3,4,114,200,0.467,54.3248731,1,0,0,0,AR2,0.8320046,1,0,0,0,0,1
13,4.333333333,3,110,100,-0.224,60.53,6,0,0,0,AR2,0.8686525,0,0,0,0,1,1
0,0,0,113,200,0.69,58.3134007,2,0,0,0,AR2,1.0550046,0,1,0,0,0,1
0,0,0,112,200,0.69,60.2385197,1,0,0,0,AR2,1.0550046,0,0,1,0,0,1
35,4.375,8,114,200,0.328,100,3,0,0,0,AR3,0.6930046,1,0,0,0,0,1
22,4.4,5,113,200,0.441,82.4549492,2,0,0,0,AR3,0.8060046,0,1,0,0,0,1
16,4,4,112,200,0.441,72.4696813,1,0,0,0,AR3,0.8060046,0,0,1,0,0,1
5,2.5,2,110,200,0.582,62.23,4,0,0,0,AR3,0.9470046,0,0,0,0,0,0
5,2.5,2,111,200,0.602,78.53,5,0,0,0,AR3,0.9670046,0,0,0,1,0,0
24,4,6,114,200,0.527,55.8043832,1,0,0,0,AR4,0.8920046,1,0,0,0,0,1
21,4.2,5,113,200,0.904,61.8317374,1,0,0,0,AR4,1.2690046,0,1,0,0,0,1
8,8,1,112,100,-0.093,58.8812663,6,0,0,0,AR4,0.7376525,0,0,1,0,1,1
9,9,1,111,100,-0.114,86.17,5,0,0,0,AR4,0.7586525,0,0,0,1,1,0
0,0,0,110,100,-0.136,74.73,4,0,0,0,AR4,0.7806525,0,0,0,0,1,1
10,5,2,111,100,-0.186,55.88,1,0,1,0,AZ1,0.8306525,0,0,0,1,1,1
3,3,1,110,200,0.407,51.75,3,0,0,0,AZ1,0.7720046,0,0,0,0,0,0
9,9,1,113,100,-0.186,51.7437095,2,0,0,0,AZ1,0.8306525,0,1,0,0,1,0
9,9,1,114,100,-0.161,52.6113638,3,0,0,0,AZ1,0.8056525,1,0,0,0,1,0
0,0,0,112,200,0.807,53.4509603,1,0,0,0,AZ1,1.1720046,0,0,1,0,0,1
37,4.111111111,9,111,200,0.894,59.44,4,0,0,0,AZ2,1.2590046,0,0,0,1,0,0
43,5.375,8,110,200,0.914,58.62,3,0,0,0,AZ2,1.2790046,0,0,0,0,0,0
18,3,6,114,200,0.321,50.0380825,1,0,0,0,AZ2,0.6860046,1,0,0,0,0,1
24,6,4,113,100,-0.088,50.1187657,2,0,0,0,AZ2,0.7326525,0,1,0,0,1,0
0,0,0,112,200,0.875,67.8494463,5,0,0,0,AZ2,1.2400046,0,0,1,0,0,1
74,4.625,16,112,200,0.857,55.9294785,1,0,0,0,AZ3,1.2220046,0,0,1,0,0,1
55,4.583333333,12,114,100,-0.6,55.7517461,7,0,1,0,AZ3,1.2446525,1,0,0,0,1,0
25,2.5,10,111,200,0.988,54.08,8,0,0,0,AZ3,1.3530046,0,0,0,1,0,0
40,5.714285714,7,113,100,-0.577,60.5126884,6,0,0,0,AZ3,1.2216525,0,1,0,0,1,0
15,2.5,6,110,200,0.961,59.27,7,0,0,0,AZ3,1.3260046,0,0,0,0,0,0
57,4.75,12,114,200,0.604,73.065894,3,0,0,0,AZ4,0.9690046,1,0,0,0,0,1
27,3.857142857,7,113,200,0.807,70.299371,2,0,0,0,AZ4,1.1720046,0,1,0,0,0,1
12,6,2,111,100,-0.408,72.11,10,0,0,0,AZ4,1.0526525,0,0,0,1,1,1
12,6,2,110,100,-0.404,72.52,9,0,0,0,AZ4,1.0486525,0,0,0,0,1,1
3,3,1,112,100,-0.413,69.8986955,11,0,0,0,AZ4,1.0576525,0,0,1,0,1,0
48,5.333333333,9,113,200,0.854,67.6071343,4,0,0,0,AZ5,1.2190046,0,1,0,0,0,1
27,3.375,8,114,200,0.673,69.5781303,5,0,0,0,AZ5,1.0380046,1,0,0,0,0,1
18,9,2,111,100,-0.031,53.16,2,0,0,0,AZ5,0.6756525,0,0,0,1,1,1
0,0,0,112,200,0.892,54.8896526,1,0,0,0,AZ5,1.2570046,0,0,1,0,0,1
0,0,0,110,100,-0.031,50.41,1,0,0,0,AZ5,0.6756525,0,0,0,0,1,1
66,5.076923077,13,114,200,0.642,64.861645,6,0,0,0,AZ6,1.0070046,1,0,0,0,0,1
34,4.25,8,112,200,1.013,69.4747451,6,0,0,0,AZ6,1.3780046,0,0,1,0,0,1
21,3.5,6,113,200,0.892,65.0063913,2,0,0,0,AZ6,1.2570046,0,1,0,0,0,1
23,5.75,4,111,200,1.001,62.42,5,0,0,0,AZ6,1.3660046,0,0,0,1,0,0
16,4,4,110,200,0.989,74.8,4,0,0,0,AZ6,1.3540046,0,0,0,0,0,0
22,5.5,4,114,100,-0.484,100,1,0,0,0,AZ7,1.1286525,1,0,0,0,1,1
13,3.25,4,111,100,-0.569,63.26,4,0,0,0,AZ7,1.2136525,0,0,0,1,1,0
16,5.333333333,3,112,100,-0.573,52.2108335,5,0,0,0,AZ7,1.2176525,0,0,1,0,1,1
22,7.333333333,3,110,100,-0.565,61.09,3,0,0,0,AZ7,1.2096525,0,0,0,0,1,0
4,4,1,113,100,-0.417,81.2078285,12,0,0,0,AZ7,1.0616525,0,1,0,0,1,0
117,4.875,24,112,100,-0.088,52.3219377,1,0,0,0,AZ8,0.7326525,0,0,1,0,1,0
35,3.888888889,9,114,200,0.753,100,7,0,0,0,AZ8,1.1180046,1,0,0,0,0,1
20,2.5,8,113,200,0.855,64.6717085,6,0,0,0,AZ8,1.2200046,0,1,0,0,0,1
22,3.142857143,7,111,100,-0.095,54.72,2,0,0,0,AZ8,0.7396525,0,0,0,1,1,1
11,5.5,2,110,100,-0.095,54.25,1,0,0,0,AZ8,0.7396525,0,0,0,0,1,1
21,7,3,114,100,-0.114,56.6372643,3,0,0,0,AZ9,0.7586525,1,0,0,0,1,0
15,15,1,113,100,-0.11,51.6655909,1,0,0,0,AZ9,0.7546525,0,1,0,0,1,0
17,4.25,4,113,200,0.748,58.1339294,1,0,0,0,CA1,1.1130046,0,1,0,0,0,1
7,3.5,2,114,200,0.563,61.0300778,3,0,0,0,CA1,0.9280046,1,0,0,0,0,1
0,0,0,110,100,-0.398,66.23,5,0,0,0,CA1,1.0426525,0,0,0,0,1,1
0,0,0,112,100,-0.404,66.4629873,7,0,0,0,CA1,1.0486525,0,0,1,0,1,1
0,0,0,111,100,-0.401,68.1,6,0,0,0,CA1,1.0456525,0,0,0,1,1,0
27,3.857142857,7,114,200,0.31,56.1489201,3,0,0,0,CA10,0.6750046,1,0,0,0,0,1
6,2,3,113,200,0.661,53.5284368,2,0,0,0,CA10,1.0260046,0,1,0,0,0,1
12,6,2,112,100,-0.332,60.1752449,2,0,0,0,CA10,0.9766525,0,0,1,0,1,0
3,3,1,110,100,-0.29,66.43,6,0,0,0,CA10,0.9346525,0,0,0,0,1,1
0,0,0,111,100,-0.332,65.12,1,0,0,0,CA10,0.9766525,0,0,0,1,1,1
88,4,22,113,100,-0.616,69.13991,20,0,1,0,CA11,1.2606525,0,1,0,0,1,0
59,4.538461538,13,112,100,-0.252,50.1319877,3,0,0,0,CA11,0.8966525,0,0,1,0,1,0
17,8.5,2,114,100,-0.494,67.2739348,1,0,0,0,CA11,1.1386525,1,0,0,0,1,0
0,0,0,110,100,-0.252,53.27,1,0,0,0,CA11,0.8966525,0,0,0,0,1,1
0,0,0,111,100,-0.252,55.27,2,0,0,0,CA11,0.8966525,0,0,0,1,1,1
34,3.4,10,112,100,-0.468,76.699187,3,0,0,0,CA12,1.1126525,0,0,1,0,1,0
28,4,7,114,100,-0.494,83.2537553,16,0,0,1,CA12,1.1386525,1,0,0,0,1,0
25,3.571428571,7,113,100,-0.388,84.9214592,14,0,0,1,CA12,1.0326525,0,1,0,0,1,0
7,2.333333333,3,111,100,-0.468,75.11,2,0,0,0,CA12,1.1126525,0,0,0,1,1,1
0,0,0,110,100,-0.468,77.72,1,0,0,0,CA12,1.1126525,0,0,0,0,1,1
101,4.391304348,23,113,100,-0.652,86.6370835,9,0,0,0,CA13,1.2966525,0,1,0,0,1,0
66,4.4,15,112,100,-0.695,71.543561,20,0,0,0,CA13,1.3396525,0,0,1,0,1,0
72,4.8,15,114,100,-0.684,88.4787666,10,0,0,0,CA13,1.3286525,1,0,0,0,1,0
14,4.666666667,3,110,100,-0.681,74.89,18,0,0,0,CA13,1.3256525,0,0,0,0,1,1
11,5.5,2,111,100,-0.688,76.43,19,0,0,0,CA13,1.3326525,0,0,0,1,1,1
39,6.5,6,113,100,-0.468,74.1781958,4,0,0,0,CA14,1.1126525,0,1,0,0,1,0
18,3.6,5,112,100,-0.378,70.822889,10,0,0,0,CA14,1.0226525,0,0,1,0,1,0
16,4,4,114,100,-0.389,76.6959892,5,0,0,0,CA14,1.0336525,1,0,0,0,1,0
15,5,3,111,100,-0.376,69.77,9,0,0,0,CA14,1.0206525,0,0,0,1,1,1
6,6,1,110,100,-0.374,71.08,8,0,0,0,CA14,1.0186525,0,0,0,0,1,1
69,4.058823529,17,111,100,-0.518,71.66,5,0,0,0,CA15,1.1626525,0,0,0,1,1,1
45,4.5,10,110,100,-0.511,72.33,4,0,0,0,CA15,1.1556525,0,0,0,0,1,1
32,4,8,113,100,-0.367,52.2164953,1,0,0,0,CA15,1.0116525,0,1,0,0,1,0
24,8,3,114,100,-0.369,69.8053266,3,0,0,0,CA15,1.0136525,1,0,0,0,1,0
0,0,0,112,100,-0.526,66.8981699,6,0,0,0,CA15,1.1706525,0,0,1,0,1,0
34,3.777777778,9,114,100,-0.199,50.7311993,6,0,0,0,CA16,0.8436525,1,0,0,0,1,1
43,4.777777778,9,111,100,-0.405,71.34,8,0,0,0,CA16,1.0496525,0,0,0,1,1,0
43,7.166666667,6,113,100,-0.166,55.0538397,4,0,0,0,CA16,0.8106525,0,1,0,0,1,0
25,5,5,112,100,-0.408,73.3069183,9,0,1,0,CA16,1.0526525,0,0,1,0,1,0
2,2,1,110,100,-0.401,72.71,7,0,0,0,CA16,1.0456525,0,0,0,0,1,1
65,4.642857143,14,112,100,-0.464,68.5647734,10,0,0,0,CA17,1.1086525,0,0,1,0,1,0
41,6.833333333,6,111,100,-0.456,73.88,9,0,0,0,CA17,1.1006525,0,0,0,1,1,1
26,5.2,5,113,100,-0.533,73.3308111,7,0,0,0,CA17,1.1776525,0,1,0,0,1,1
23,4.6,5,110,100,-0.449,75.8,8,0,0,0,CA17,1.0936525,0,0,0,0,1,0
6,2,3,114,100,-0.529,51.7536159,8,0,0,0,CA17,1.1736525,1,0,0,0,1,0
55,3.666666667,15,113,100,-0.38,70.17169,11,0,0,0,CA18,1.0246525,0,1,0,0,1,0
34,4.25,8,112,100,-0.23,57.5941258,5,0,0,0,CA18,0.8746525,0,0,1,0,1,0
24,3.428571429,7,114,100,-0.385,67.7543206,12,0,0,0,CA18,1.0296525,1,0,0,0,1,0
16,8,2,110,100,-0.217,65.48,3,0,0,0,CA18,0.8616525,0,0,0,0,1,1
0,0,0,111,100,-0.224,100,4,0,0,0,CA18,0.8686525,0,0,0,1,1,1
66,6,11,113,100,-0.412,72.900485,10,0,0,0,CA19,1.0566525,0,1,0,0,1,0
44,4.888888889,9,112,200,0.661,64.7006184,1,0,0,0,CA19,1.0260046,0,0,1,0,0,1
16,3.2,5,110,200,0.663,60.58,7,0,0,0,CA19,1.0280046,0,0,0,0,0,0
12,3,4,111,200,0.674,100,8,0,0,0,CA19,1.0390046,0,0,0,1,0,0
15,5,3,114,100,-0.403,67.21132,11,0,0,0,CA19,1.0476525,1,0,0,0,1,0
24,4,6,111,200,0.71,57.89,12,0,0,0,CA2,1.0750046,0,0,0,1,0,0
26,5.2,5,113,100,-0.461,70.4194774,1,0,0,0,CA2,1.1056525,0,1,0,0,1,0
11,2.75,4,112,200,0.723,56.8127467,13,0,0,0,CA2,1.0880046,0,0,1,0,0,1
7,2.333333333,3,110,200,0.697,64.18,11,0,0,0,CA2,1.0620046,0,0,0,0,0,0
14,4.666666667,3,114,100,-0.433,74.9912653,3,0,0,0,CA2,1.0776525,1,0,0,0,1,0
59,5.363636364,11,113,100,-0.471,72.8443934,11,0,0,0,CA20,1.1156525,0,1,0,0,1,0
35,5.833333333,6,112,100,-0.168,51.7049774,3,0,0,0,CA20,0.8126525,0,0,1,0,1,0
39,6.5,6,114,100,-0.455,75.1779587,12,0,0,0,CA20,1.0996525,1,0,0,0,1,0
14,4.666666667,3,111,100,-0.171,74.33,2,0,0,0,CA20,0.8156525,0,0,0,1,1,1
0,0,0,110,100,-0.173,100,1,0,0,0,CA20,0.8176525,0,0,0,0,1,1
32,4.571428571,7,114,200,0.251,57.8341333,3,0,0,0,CA21,0.6160046,1,0,0,0,0,1
19,3.8,5,113,200,0.588,58.942394,1,0,0,0,CA21,0.9530046,0,1,0,0,0,1
20,5,4,111,200,0.671,68.39,4,0,0,0,CA21,1.0360046,0,0,0,1,0,0
8,4,2,110,200,0.66,66.74,3,0,0,0,CA21,1.0250046,0,0,0,0,0,0
0,0,0,112,200,0.682,100,5,0,0,0,CA21,1.0470046,0,0,1,0,0,1
22,3.142857143,7,114,200,0.449,72.0350677,7,1,0,0,CA22,0.8140046,1,0,0,0,0,1
27,4.5,6,113,200,0.693,62.8725418,6,0,0,0,CA22,1.0580046,0,1,0,0,0,1
12,3,4,111,200,0.668,100,2,0,0,0,CA22,1.0330046,0,0,0,1,0,0
12,3,4,112,200,0.668,100,3,0,0,1,CA22,1.0330046,0,0,1,0,0,1
5,2.5,2,110,200,0.668,70.7,1,0,0,0,CA22,1.0330046,0,0,0,0,0,0
48,3.692307692,13,113,200,0.668,73.8718056,4,0,0,1,CA23,1.0330046,0,1,0,0,0,1
42,4.2,10,114,200,0.459,74.8394172,5,0,0,1,CA23,0.8240046,1,0,0,0,0,1
29,3.222222222,9,112,100,-0.413,59.8835477,8,0,0,0,CA23,1.0576525,0,0,1,0,1,0
22,3.666666667,6,111,100,-0.398,68.07,7,0,0,0,CA23,1.0426525,0,0,0,1,1,1
10,2.5,4,110,100,-0.383,65.17,6,0,0,0,CA23,1.0276525,0,0,0,0,1,1
25,3.571428571,7,112,200,0.603,59.9846604,13,0,0,0,CA24,0.9680046,0,0,1,0,0,1
23,3.833333333,6,114,100,-0.389,51.9271205,10,0,0,0,CA24,1.0336525,1,0,0,0,1,0
379,126.3333333,3,111,200,0.588,58.15,12,0,0,0,CA24,0.9530046,0,0,0,1,0,0
23,7.666666667,3,113,100,-0.428,54.7969351,9,0,0,0,CA24,1.0726525,0,1,0,0,1,0
0,0,0,110,200,0.573,62.02,11,0,0,0,CA24,0.9380046,0,0,0,0,0,0
32,3.555555556,9,113,200,0.593,55.5804924,11,1,0,0,CA25,0.9580046,0,1,0,0,0,1
21,2.625,8,110,200,0.565,59.95,8,0,1,0,CA25,0.9300046,0,0,0,0,0,0
28,5.6,5,114,200,0.445,53.34087,1,0,0,0,CA25,0.8100046,1,0,0,0,0,1
13,2.6,5,112,200,0.584,61.6928333,10,1,0,0,CA25,0.9490046,0,0,1,0,0,1
13,3.25,4,111,200,0.574,57.73,9,0,1,0,CA25,0.9390046,0,0,0,1,0,0
38,4.222222222,9,112,200,0.597,59.4489433,16,1,0,0,CA26,0.9620046,0,0,1,0,0,1
28,4.666666667,6,111,200,0.594,52.64,15,0,1,0,CA26,0.9590046,0,0,0,1,0,0
28,5.6,5,110,200,0.59,56.95,14,0,1,0,CA26,0.9550046,0,0,0,0,0,0
24,8,3,114,100,-0.275,51.3316336,3,0,0,0,CA26,0.9196525,1,0,0,0,1,0
19,6.333333333,3,113,100,-0.269,52.0045775,1,0,0,0,CA26,0.9136525,0,1,0,0,1,0
25,3.125,8,112,100,-0.366,65.1731913,8,0,0,0,CA27,1.0106525,0,0,1,0,1,0
11,2.75,4,113,100,-0.502,63.3035613,3,0,0,0,CA27,1.1466525,0,1,0,0,1,0
5,2.5,2,114,100,-0.512,59.357266,4,0,0,0,CA27,1.1566525,1,0,0,0,1,0
0,0,0,111,100,-0.353,68.51,7,0,0,0,CA27,0.9976525,0,0,0,1,1,1
0,0,0,110,100,-0.339,68.77,6,0,0,0,CA27,0.9836525,0,0,0,0,1,1
158,4.514285714,35,111,100,-0.334,100,14,1,0,0,CA28,0.9786525,0,0,0,1,1,1
96,4.363636364,22,112,100,-0.326,75.8243827,15,0,1,0,CA28,0.9706525,0,0,1,0,1,0
58,4.833333333,12,110,100,-0.341,73.92,13,1,0,0,CA28,0.9856525,0,0,0,0,1,1
16,3.2,5,114,100,-0.346,76.49504,8,0,1,0,CA28,0.9906525,1,0,0,0,1,0
11,5.5,2,113,100,-0.357,75.7168296,7,0,0,0,CA28,1.0016525,0,1,0,0,1,0
21,3.5,6,114,100,-0.373,100,3,0,0,0,CA29,1.0176525,1,0,0,0,1,0
33,5.5,6,113,100,-0.354,74.0322732,1,0,0,0,CA29,0.9986525,0,1,0,0,1,0
9,3,3,110,100,-0.314,63.47,4,0,0,0,CA29,0.9586525,0,0,0,0,1,1
5,5,1,111,100,-0.329,68.91,5,0,0,0,CA29,0.9736525,0,0,0,1,1,1
0,0,0,112,100,-0.343,67.3148221,6,0,0,0,CA29,0.9876525,0,0,1,0,1,0
48,3.428571429,14,112,200,0.717,54.22842,4,1,0,0,CA3,1.0820046,0,0,1,0,0,1
44,6.285714286,7,114,100,-0.313,52.7246107,4,0,0,0,CA3,0.9576525,1,0,0,0,1,0
12,3,4,111,200,0.69,49.49,3,0,1,0,CA3,1.0550046,0,0,0,1,0,0
28,7,4,113,100,-0.332,53.9073961,3,0,0,0,CA3,0.9766525,0,1,0,0,1,0
9,3,3,110,200,0.663,59.48,2,0,0,0,CA3,1.0280046,0,0,0,0,0,0
145,4.027777778,36,111,100,-0.439,100,18,1,0,0,CA30,1.0836525,0,0,0,1,1,1
69,4.928571429,14,110,100,-0.442,71.45,17,1,0,0,CA30,1.0866525,0,0,0,0,1,1
7,7,1,113,100,-0.379,60.3847163,9,0,0,0,CA30,1.0236525,0,1,0,0,1,0
1,1,1,114,100,-0.346,65.6399991,10,0,0,0,CA30,0.9906525,1,0,0,0,1,0
0,0,0,112,100,-0.437,66.6537479,19,0,1,0,CA30,1.0816525,0,0,1,0,1,0
32,4,8,110,100,-0.47,100,8,0,0,0,CA31,1.1146525,0,0,0,0,1,1
7,3.5,2,111,100,-0.462,100,9,0,0,0,CA31,1.1066525,0,0,0,1,1,1
2,2,1,113,200,0.61,55.244431,8,0,0,0,CA31,0.9750046,0,1,0,0,0,1
9,9,1,114,100,-0.268,51.7337449,1,0,0,0,CA31,0.9126525,1,0,0,0,1,0
0,0,0,112,100,-0.454,84.0692862,10,0,0,0,CA31,1.0986525,0,0,1,0,1,0
18,4.5,4,113,100,-0.506,64.8647149,8,0,0,0,CA32,1.1506525,0,1,0,0,1,1
8,2,4,110,100,-0.479,82.96,4,0,0,0,CA32,1.1236525,0,0,0,0,1,0
9,3,3,111,100,-0.502,100,1,0,0,0,CA32,1.1466525,0,0,0,1,1,1
7,3.5,2,112,100,-0.502,71.2311681,2,0,0,0,CA32,1.1466525,0,0,1,0,1,0
0,0,0,114,100,-0.448,59.6557117,9,0,0,0,CA32,1.0926525,1,0,0,0,1,0
95,3.518518519,27,113,100,-0.434,53.2321186,20,0,1,0,CA33,1.0786525,0,1,0,0,1,0
112,4.148148148,27,112,100,-0.513,86.336351,1,0,0,0,CA33,1.1576525,0,0,1,0,1,0
29,3.625,8,114,100,-0.325,59.1872415,1,0,0,0,CA33,0.9696525,1,0,0,0,1,0
32,5.333333333,6,111,100,-0.519,87.57,5,0,0,0,CA33,1.1636525,0,0,0,1,1,1
0,0,0,110,100,-0.514,100,4,0,0,0,CA33,1.1586525,0,0,0,0,1,1
19,6.333333333,3,112,100,-0.406,77.4050993,10,0,0,0,CA34,1.0506525,0,0,1,0,1,0
9,3,3,113,100,-0.446,85.432319,11,0,0,1,CA34,1.0906525,0,1,0,0,1,0
6,3,2,114,100,-0.513,72.535337,12,0,0,1,CA34,1.1576525,1,0,0,0,1,1
13,6.5,2,110,100,-0.422,76.8,8,0,0,0,CA34,1.0666525,0,0,0,0,1,0
6,6,1,111,100,-0.414,77.09,9,0,0,0,CA34,1.0586525,0,0,0,1,1,1
22,2.444444444,9,110,100,-0.596,83.75,9,0,0,0,CA35,1.2406525,0,0,0,0,1,1
15,1.875,8,111,100,-0.582,82.58,10,0,0,0,CA35,1.2266525,0,0,0,1,1,1
17,2.428571429,7,113,100,-0.407,55.8745168,1,0,0,0,CA35,1.0516525,0,1,0,0,1,0
6,6,1,114,100,-0.372,63.45193,1,0,0,0,CA35,1.0166525,1,0,0,0,1,0
0,0,0,112,100,-0.568,79.359602,11,0,0,0,CA35,1.2126525,0,0,1,0,1,0
28,5.6,5,111,100,-0.278,68.64,8,0,0,0,CA36,0.9226525,0,0,0,1,1,1
11,2.75,4,110,100,-0.263,63.39,7,0,0,0,CA36,0.9076525,0,0,0,0,1,1
10,5,2,113,100,-0.206,51.9269766,1,0,0,0,CA36,0.8506525,0,1,0,0,1,0
11,11,1,114,100,-0.232,54.1840926,3,0,0,0,CA36,0.8766525,1,0,0,0,1,0
0,0,0,112,100,-0.293,63.0415314,1,0,0,0,CA36,0.9376525,0,0,1,0,1,0
0,0,0,112,100,-0.293,63.0415314,9,0,0,0,CA36,0.9376525,0,0,1,0,1,0
0,0,0,112,100,-0.452,63.0415314,1,0,0,0,CA36,1.0966525,0,0,1,0,1,0
0,0,0,112,100,-0.452,63.0415314,9,0,0,0,CA36,1.0966525,0,0,1,0,1,0
87,4.578947368,19,113,100,-0.513,86.2671561,2,0,0,0,CA37,1.1576525,0,1,0,0,1,0
62,4.133333333,15,112,100,-0.326,75.2406452,3,0,0,0,CA37,0.9706525,0,0,1,0,1,0
42,3.818181818,11,114,100,-0.549,84.2813354,3,0,0,0,CA37,1.1936525,1,0,0,0,1,0
36,4.5,8,111,100,-0.326,74.94,2,0,0,0,CA37,0.9706525,0,0,0,1,1,1
7,3.5,2,110,100,-0.326,65.63,1,0,0,0,CA37,0.9706525,0,0,0,0,1,1
13,4.333333333,3,112,100,-0.483,74.0368682,7,0,0,0,CA38,1.1276525,0,0,1,0,1,0
11,5.5,2,114,100,-0.507,59.0901706,7,0,1,0,CA38,1.1516525,1,0,0,0,1,0
9,4.5,2,113,100,-0.49,66.7418947,6,0,1,0,CA38,1.1346525,0,1,0,0,1,0
0,0,0,110,100,-0.436,75.33,5,0,0,0,CA38,1.0806525,0,0,0,0,1,1
0,0,0,111,100,-0.459,81.73,6,0,0,0,CA38,1.1036525,0,0,0,1,1,1
74,5.285714286,14,113,200,0.905,58.8234527,11,1,0,0,CA39,1.2700046,0,1,0,0,0,1
55,3.928571429,14,114,200,0.666,68.5449428,12,1,0,0,CA39,1.0310046,1,0,0,0,0,1
11,3.666666667,3,112,100,-0.487,66.6734282,5,0,0,0,CA39,1.1316525,0,0,1,0,1,0
5,2.5,2,110,100,-0.48,65.87,3,0,0,0,CA39,1.1246525,0,0,0,0,1,1
0,0,0,111,100,-0.483,69.67,4,0,0,0,CA39,1.1276525,0,0,0,1,1,1
47,5.875,8,111,200,0.998,50.24,1,0,0,0,CA4,1.3630046,0,0,0,1,0,0
